Date,Open,High,Low,Close,Volume,Change,Code,Name,MA_5,fast_%K,slow_%K,slow_%D,RSI,STD,Upper,Lower
2018-04-27,53380,53639,52440,53000,606216,0.016494054468737973,005930,삼성전자,51580.0,85.5397148676171,58.38031165119146,61.33639824317262,68.06083650190114,1676.5239728720233,54933.047945744045,48226.952054255955
2018-04-30,0,0,0,53000,0,0.0,005930,삼성전자,51800.0,98.8087026230914,64.97749521378442,58.88396856801705,70.19607843137256,1763.3923646240964,55326.78472924819,48273.21527075181
2018-05-02,0,0,0,53000,0,0.0,005930,삼성전자,52308.0,98.8087026230914,82.11854608323029,62.09561113571618,70.33398821218074,1791.2826924430738,55890.56538488615,48725.43461511385
2018-05-03,0,0,0,53000,0,0.0,005930,삼성전자,52828.0,98.8087026230914,95.60369086316771,70.74896351046661,69.9203187250996,1665.1887833654378,56158.37756673087,49497.62243326913
2018-05-04,53000,53900,51800,51900,39565391,-0.02075471698113207,005930,삼성전자,52780.0,96.28942486085343,95.65104951954893,79.34621866618457,60.154738878143135,1609.1118832036188,55998.22376640724,49561.77623359276
2018-05-08,52600,53200,51900,52600,23104720,0.01348747591522148,005930,삼성전자,52700.0,97.58812615955473,98.06073177793647,87.28230269153357,60.76190476190476,1530.8267460268905,55761.65349205378,49638.34650794622
2018-05-09,52600,52800,50900,50900,16128305,-0.03231939163498099,005930,삼성전자,52280.0,94.43413729128015,97.18581871157421,93.72396739109153,53.885135135135144,1461.85318581504,55203.706371630076,49356.293628369924
2018-05-10,51700,51700,50600,51600,13905263,0.013752455795677854,005930,삼성전자,52000.0,95.73283858998145,96.57064590495222,96.61438735543592,51.0752688172043,1352.5943881972992,54705.1887763946,49294.8112236054
2018-05-11,52000,52200,51200,51300,10314997,-0.005813953488372103,005930,삼성전자,51660.0,21.21212121212121,81.05132962275817,93.703915107354,42.62948207171315,1216.3205948717325,54092.64118974347,49227.35881025653
2018-05-14,51000,51100,49900,50100,14909272,-0.023391812865497075,005930,삼성전자,51300.0,6.0606060606060606,63.005565862708714,87.17481837598596,42.460317460317455,1118.033518014489,53536.06703602898,49063.93296397102
2018-05-15,50200,50400,49100,49200,18709146,-0.017964071856287456,005930,삼성전자,50620.0,2.7027027027027026,44.0284811713383,76.36836825466632,37.38317757009346,1174.3481954880178,52968.69639097604,48271.30360902396
2018-05-16,49200,50200,49150,49850,15918683,0.013211382113821113,005930,삼성전자,50410.0,24.193548387096776,29.980363390501623,62.92727719045181,46.92230070635722,1205.166400405778,52820.33280081156,47999.66719918844
2018-05-17,50300,50500,49400,49400,10365440,-0.009027081243731194,005930,삼성전자,49970.0,9.67741935483871,12.769279543473075,46.167003918155984,45.14563106796117,1249.928313748084,52469.85662749617,47470.14337250383
2018-05-18,49900,49900,49350,49500,6706570,0.002024291497975783,005930,삼성전자,49610.0,20.0,12.526855301048833,32.46210905381412,34.75750577367205,1325.8636708650208,52261.72734173004,46958.27265826996
2018-05-21,49650,50200,49100,50000,9020998,0.010101010101010166,005930,삼성전자,49590.0,64.28571428571429,24.171876946070476,24.695371270486465,31.927710843373504,1317.3389245523492,52224.6778491047,46955.3221508953
2018-05-23,50600,52000,50400,51800,17095490,0.03600000000000003,005930,삼성전자,50110.0,93.10344827586206,42.252026060702356,24.34008024835928,44.05940594059406,1320.6572327259125,52751.314465451826,47468.685534548174
2018-05-24,52000,52000,51100,51400,8289275,-0.007722007722007707,005930,삼성전자,50420.0,79.3103448275862,53.27538534880024,28.999084640019,42.38095238095238,1312.4620295394634,53044.92405907893,47795.07594092107
2018-05-25,51000,52800,50800,52700,15207266,0.02529182879377423,005930,삼성전자,51080.0,97.2972972972973,70.79936093729195,40.60510091878278,48.728813559322035,1338.8308922078995,53757.6617844158,48402.3382155842
2018-05-28,52500,53000,52000,52300,9787820,-0.007590132827324458,005930,삼성전자,51640.0,82.05128205128204,83.20961734754836,54.74165332808268,51.8018018018018,1336.0644288095493,54312.1288576191,48967.8711423809
2018-05-29,52200,52500,51300,51300,8480437,-0.019120458891013437,005930,삼성전자,51900.0,34.61538461538461,77.27555141348243,65.36238822156507,44.29824561403508,1325.8835187521618,54551.76703750432,49248.23296249568
2018-05-30,51300,51500,49100,49500,20498098,-0.03508771929824561,005930,삼성전자,51440.0,10.256410256410255,60.706143809592064,69.05321177134302,43.913043478260875,1333.5030045685592,54107.00600913712,48772.99399086288
2018-05-31,50400,50800,49850,50700,63491109,0.024242424242424176,005930,삼성전자,51300.0,41.02564102564102,53.04920304920304,69.00797531142358,46.25,1269.3217210835253,53838.64344216705,48761.35655783295
2018-06-01,50500,51700,49950,51300,13038499,0.01183431952662728,005930,삼성전자,51020.0,56.41025641025641,44.87179487179485,63.82246209832415,50.0,1190.0105041702393,53400.02100834048,48639.97899165952
2018-06-04,50800,51200,50700,51100,9767171,-0.003898635477582846,005930,삼성전자,50780.0,58.82352941176471,40.22624434389139,55.22578749759275,54.424778761061944,1095.5021679739025,52971.00433594781,48588.99566405219
2018-06-05,51100,51400,50400,51300,9144100,0.00391389432485334,005930,삼성전자,50780.0,84.61538461538461,50.22624434389139,49.81592608367455,59.905660377358494,1075.3548985940695,52930.70979718814,48629.29020281186
2018-06-07,51800,51800,50500,50600,13590016,-0.013645224171540016,005930,삼성전자,51000.0,38.46153846153847,55.86726998491703,48.848151318739546,53.52112676056338,998.4560449612937,52996.91208992259,49003.08791007741
2018-06-08,50200,50400,49600,49650,16951706,-0.018774703557312256,005930,삼성전자,50790.0,2.272727272727273,48.11668723433428,47.86164815576579,51.121076233183864,1029.9974450830703,52849.99489016614,48730.00510983386
2018-06-11,49750,50300,49350,49900,10571312,0.0050352467270895485,005930,삼성전자,50510.0,22.448979591836736,41.32443187065034,47.152175555536886,51.769911504424776,1024.5538181820164,52559.10763636403,48460.89236363597
2018-06-12,49700,49800,49250,49400,12110569,-0.01002004008016033,005930,삼성전자,50170.0,5.88235294117647,30.736196576532695,45.254166002065155,47.34513274336283,1048.4324138213974,52266.86482764279,48073.13517235721
2018-06-14,49000,49000,48200,48200,20971729,-0.02429149797570851,005930,삼성전자,49550.0,0.0,13.813119653455772,37.97154106397803,33.177570093457945,1170.3463275250513,51890.6926550501,47209.3073449499
2018-06-15,48500,48700,47650,47650,17080892,-0.011410788381742698,005930,삼성전자,48960.0,0.0,6.120811961148079,28.022249459224234,32.718894009216584,1301.7675231185185,51563.53504623704,46356.46495376296
2018-06-18,47600,47650,46200,46600,16661870,-0.022035676810073457,005930,삼성전자,48350.0,9.75609756097561,7.617486018797746,19.922409216116932,21.22641509433963,1550.220697372453,51450.44139474491,45249.55860525509
2018-06-19,47200,47350,46500,47000,15217971,0.008583690987124415,005930,삼성전자,47770.0,22.22222222222222,7.572134544874842,13.171949750961833,25.0,1702.0807699413256,51174.161539882654,44365.838460117346
2018-06-20,47450,47600,46850,47000,12959316,0.0,005930,삼성전자,47290.0,28.57142857142857,12.109949670925264,9.446700369840347,27.604166666666657,1834.7092125926915,50959.41842518538,43620.58157481462
2018-06-21,47900,47900,47050,47050,10015541,0.0010638297872340718,005930,삼성전자,47060.0,34.0,18.909949670925265,10.466066373334245,34.39490445859873,1947.2973849155217,50954.59476983104,43165.40523016896
2018-06-22,47000,47250,46200,47250,10298006,0.004250797024442088,005930,삼성전자,46980.0,61.76470588235294,31.262890847395852,15.494482150583798,24.81751824817519,1969.764880447976,50919.52976089595,43040.47023910405
2018-06-25,47050,47050,46150,46650,10587711,-0.012698412698412653,005930,삼성전자,46990.0,28.57142857142857,35.02595704948644,20.97617635672154,16.058394160583944,2026.2276980256343,51042.45539605127,42937.54460394873
2018-06-26,45900,47300,45900,47000,11223166,0.007502679528403,005930,삼성전자,46990.0,55.00000000000001,41.581512605042,27.778051968754973,20.714285714285708,1929.921937345213,50849.84387469043,43130.15612530957
2018-06-27,47450,48500,47000,47950,15274752,0.0202127659574467,005930,삼성전자,47180.0,78.84615384615384,51.63645765998706,35.683353566567334,28.38709677419355,1786.8599332595816,50753.71986651916,43606.28013348084
2018-06-28,46850,47150,46600,46800,12784800,-0.023983315954118845,005930,삼성전자,47130.0,34.61538461538461,51.75953458306399,42.253270548995076,26.829268292682926,1745.6261129897275,50621.25222597946,43638.74777402054
2018-06-29,46250,47150,46200,46650,14099635,-0.0032051282051281937,005930,삼성전자,47010.0,28.846153846153843,45.17582417582416,45.03585721468073,29.729729729729726,1786.7108121774056,50583.421624354814,43436.578375645186
2018-07-02,46500,47150,45500,45550,13112253,-0.02357984994640938,005930,삼성전자,46790.0,1.6666666666666667,39.794871794871774,45.989640163757805,23.63636363636364,1821.8267293062859,50433.65345861257,43146.34654138743
2018-07-03,45750,46450,45750,46150,10959655,0.01317233809001106,005930,삼성전자,46620.0,21.666666666666668,33.12820512820511,44.298978668390426,30.538922155688624,1726.5325000474613,50073.065000094924,43166.934999905076
2018-07-04,46700,47050,46050,46250,8776763,0.0021668472372697867,005930,삼성전자,46280.0,45.45454545454545,26.44988344988343,39.2616638263697,36.55172413793104,1600.1151274482067,49480.230254896414,43079.769745103586
2018-07-05,46100,46550,45600,45950,7039773,-0.006486486486486531,005930,삼성전자,46110.0,27.27272727272727,24.981351981351963,33.9060273060273,37.85714285714285,1407.487029026592,48924.97405805319,43295.02594194681
2018-07-06,45500,45850,44650,44900,17843706,-0.02285092491838958,005930,삼성전자,45760.0,10.0,21.212121212121197,29.113286713286698,37.85714285714285,1312.6384638879592,48385.27692777592,43134.72307222408
2018-07-09,45500,46100,45200,45600,11602464,0.015590200445434244,005930,삼성전자,45770.0,39.58333333333333,28.795454545454525,26.91340326340325,40.410958904109584,1220.2782254078306,48210.55645081566,43329.44354918434
2018-07-10,46200,46550,46100,46300,10528665,0.015350877192982448,005930,삼성전자,45800.0,68.75,38.21212121212119,27.930186480186467,45.625,1014.2277331905941,47828.45546638119,43771.54453361881
2018-07-11,46400,46450,45400,46000,11224077,-0.006479481641468721,005930,삼성전자,45750.0,71.05263157894737,43.33173843700158,31.306557477610102,43.63636363636363,821.1833566867207,47392.36671337344,44107.63328662656
2018-07-12,45900,46250,45450,45500,11828104,-0.010869565217391353,005930,삼성전자,45660.0,44.73684210526316,46.82456140350875,35.675199362041454,39.76608187134504,768.902156553043,47197.804313106084,44122.195686893916
2018-07-13,45800,46500,45750,46500,11543389,0.0219780219780219,005930,삼성전자,45980.0,96.29629629629629,64.08382066276802,44.24953925217081,49.16201117318436,718.9676444182653,47417.93528883653,44542.06471116347
2018-07-16,46800,46800,46000,46050,7678719,-0.009677419354838679,005930,삼성전자,46070.0,46.42857142857143,65.45286828181563,51.581021999443045,44.751381215469614,722.7323884393866,47515.464776878776,44624.535223121224
2018-07-17,46150,46200,45600,45850,8892953,-0.004343105320304019,005930,삼성전자,45980.0,32.142857142857146,58.13143971038706,55.564885699096216,37.34939759036145,718.6381492168606,47417.276298433724,44542.723701566276
2018-07-18,46700,47200,46450,46550,10952645,0.01526717557251911,005930,삼성전자,46090.0,62.857142857142854,56.49234196602615,58.19700640490113,48.40764331210192,704.0297541815941,47498.059508363185,44681.940491636815
2018-07-19,47050,47200,46600,46900,9880128,0.007518796992481258,005930,삼성전자,46370.0,81.25,63.79497354497353,61.59108883319409,51.55279503105591,696.6602660924075,47763.320532184815,44976.679467815185
2018-07-20,47000,47600,46700,47450,10474547,0.011727078891258014,005930,삼성전자,46560.0,92.5,63.03571428571426,61.38146755778333,62.66666666666667,712.0162254466616,47984.032450893326,45135.967549106674
2018-07-23,47100,47200,46150,46500,10823782,-0.02002107481559534,005930,삼성전자,46650.0,45.0,62.74999999999998,60.8408939014202,52.22929936305732,709.2249290853744,48068.44985817075,45231.55014182925
2018-07-24,46350,46600,45950,46150,8261363,-0.007526881720430145,005930,삼성전자,46710.0,12.121212121212121,58.74567099567098,60.963740158476995,49.382716049382715,691.5799988237097,48093.15999764742,45326.84000235258
2018-07-25,46250,46550,45900,46150,7222471,0.0,005930,삼성전자,46630.0,14.705882352941178,49.11541889483064,59.488355544237876,51.28205128205128,568.6722763867684,47767.34455277354,45492.65544722646
2018-07-26,46100,47000,46000,46900,7374946,0.01625135427952329,005930,삼성전자,46630.0,58.82352941176471,44.63012477718358,55.655385790679894,63.333333333333336,574.7482286636133,47779.49645732723,45480.50354267277
2018-07-27,46450,47000,46450,46900,4762460,0.0,005930,삼성전자,46520.0,76.92307692307693,41.514740161798976,51.35119096589683,59.55882352941176,587.7924804181914,47695.584960836386,45344.415039163614
2018-07-30,46550,46800,46350,46500,5723035,-0.008528784648187626,005930,삼성전자,46520.0,54.54545454545454,43.42383107088988,47.48595718007481,51.53846153846153,570.1973342941578,47660.39466858831,45379.60533141169
2018-07-31,46200,46450,46000,46250,8033607,-0.005376344086021501,005930,삼성전자,46540.0,31.818181818181817,47.36322501028382,45.20946798299739,51.93798449612403,569.6894352783294,47679.37887055666,45400.62112944334
2018-08-01,46050,46850,46050,46550,7484499,0.00648648648648642,005930,삼성전자,46620.0,55.00000000000001,55.42204853969558,46.470793911970375,58.4,573.4188787984546,47766.837757596906,45473.162242403094
2018-08-02,46550,46800,45500,45550,8560924,-0.02148227712137485,005930,삼성전자,46350.0,3.3333333333333335,44.32400932400931,46.40957082133552,42.4,591.9359407325259,47533.87188146505,45166.12811853495
2018-08-03,45850,45900,45450,45750,8274944,0.004390779363337094,005930,삼성전자,46120.0,21.428571428571427,33.22510822510821,44.75164443399736,47.5,515.2669211546163,47150.53384230923,45089.46615769077
2018-08-06,46150,46150,45750,45800,6771979,0.0010928961748633004,005930,삼성전자,45980.0,25.0,27.316017316017298,41.53008168302285,49.572649572649574,502.86024011527076,46985.72048023054,44974.27951976946
2018-08-07,46300,46750,45900,46700,9058174,0.01965065502183405,005930,삼성전자,46070.0,89.28571428571429,38.809523809523796,39.81934144287085,51.2396694214876,510.54666267932413,47091.09332535865,45048.90667464135
2018-08-08,47000,47000,46550,46800,6429338,0.0021413276231263545,005930,삼성전자,46120.0,87.09677419354838,45.22887864823347,37.78070746457842,49.13793103448276,515.0625920413542,47150.12518408271,45089.87481591729
2018-08-09,47000,47050,46450,46900,12010886,0.002136752136752129,005930,삼성전자,46390.0,90.625,62.687211981566804,41.453347996089924,44.859813084112155,485.60867940124604,47361.21735880249,45418.78264119751
2018-08-10,46150,46400,44850,45400,16670643,-0.031982942430703654,005930,삼성전자,46320.0,25.0,63.40149769585253,47.48862589023879,40.67796610169491,537.3913599234326,47394.782719846866,45245.217280153134
2018-08-13,44950,45100,44650,45050,9803831,-0.00770925110132159,005930,삼성전자,46170.0,16.666666666666664,61.734831029185855,54.3723886328725,40.67796610169491,611.1679931292429,47392.335986258484,44947.664013741516
2018-08-14,44850,45400,44850,45150,6409259,0.002219755826859071,005930,삼성전자,45860.0,20.833333333333336,48.04435483870966,56.21935483870967,41.66666666666667,658.3272262927173,47176.65445258543,44543.34554741457
2018-08-16,43800,44650,43700,44250,10088229,-0.019933554817275767,005930,삼성전자,45350.0,16.417910447761194,33.908582089552226,53.955295526973416,28.455284552845526,797.5950694262193,46945.19013885244,43754.80986114756
2018-08-17,44050,44400,44050,44100,6808747,-0.003389830508474523,005930,삼성전자,44790.0,14.814814814814813,18.746545052515184,45.1671621411631,27.77777777777777,903.2980507325617,46596.596101465126,42983.403898534874
2018-08-20,43500,44200,43500,43850,7289124,-0.005668934240362855,005930,삼성전자,44480.0,18.421052631578945,17.430755578830976,35.97301371775878,28.455284552845526,964.1740397789115,46408.34807955782,42551.65192044218
2018-08-21,43700,44900,43700,44800,9520270,0.02166476624857472,005930,삼성전자,44430.0,68.42105263157895,27.781632771813427,29.182374066284304,39.416058394160586,979.594438119227,46389.188876238455,42470.811123761545
2018-08-22,45150,46200,44900,46100,11641656,0.029017857142857206,005930,삼성전자,44620.0,96.29629629629629,42.87422536440602,28.14834817142357,47.13375796178344,978.6503864933575,46577.30077298672,42662.69922701328
2018-08-23,46150,46200,45700,46200,6730918,0.002169197396963085,005930,삼성전자,45010.0,100.0,59.590643274853775,33.28476040848388,54.67625899280576,979.728748730413,46969.457497460826,43050.542502539174
2018-08-24,45900,46400,45550,46150,6582535,-0.0010822510822511289,005930,삼성전자,45420.0,91.37931034482759,74.90354238085634,44.51615987415211,52.94117647058823,948.2497727999631,47316.49954559992,43523.50045440008
2018-08-27,46100,46550,46000,46300,5263782,0.003250270855904569,005930,삼성전자,45910.0,91.22807017543859,89.46494588962827,58.922997936311575,53.6231884057971,918.5622346817917,47747.12446936358,44072.87553063642
2018-08-28,46800,46950,46300,46550,7365976,0.005399568034557323,005930,삼성전자,46260.0,80.48780487804879,91.87829633892224,71.74233064973335,48.8,920.897731355217,48101.795462710434,44418.204537289566
2018-08-29,46750,46800,46400,46800,5572374,0.005370569280343629,005930,삼성전자,46400.0,89.28571428571429,90.47617993680583,81.26272156421331,50.0,945.7487983127013,48291.497596625406,44508.502403374594
2018-08-30,46950,47950,46700,47650,12193231,0.018162393162393098,005930,삼성전자,46690.0,87.5,87.97617993680583,86.93982889660371,55.24475524475525,1024.2166454800138,48738.43329096003,44641.56670903997
2018-08-31,47100,48450,47000,48450,13577454,0.016789087093389332,005930,삼성전자,47150.0,100.0,89.70031786784031,89.8991839940005,73.64341085271317,1181.310044437462,49512.62008887492,44787.37991112508
2018-09-03,48200,48300,47300,47450,8595084,-0.02063983488132093,005930,삼성전자,47380.0,53.48837209302325,82.15237825135725,88.4366704663463,66.90140845070422,1227.3714961289754,49834.742992257954,44925.257007742046
2018-09-04,47550,47800,47200,47650,6791255,0.004214963119072657,005930,삼성전자,47600.0,60.97560975609756,78.249939226967,85.71099904395525,67.36111111111111,1278.372732086165,50156.74546417233,45043.25453582767
2018-09-05,47300,47450,46400,46600,9139998,-0.022035676810073457,005930,삼성전자,47560.0,9.75609756097561,62.344015882019264,80.08456623299794,65.98639455782313,1276.1578849831253,50112.31576996625,45007.68423003375
2018-09-06,46200,46400,45800,46100,9040553,-0.010729613733905574,005930,삼성전자,47250.0,11.320754716981133,47.108166825415495,71.91096361071986,62.98701298701299,1265.794944744784,49781.589889489565,44718.410110510435
2018-09-07,44500,45200,44400,44900,18285508,-0.026030368763557465,005930,삼성전자,46540.0,12.82051282051282,29.672269389518057,59.905353915055414,56.069364161849705,1276.1475743875194,49092.29514877504,43987.70485122496
2018-09-10,45450,45550,45000,45500,9979838,0.013363028953229383,005930,삼성전자,46150.0,32.35294117647059,25.445183206207524,48.563914906025474,54.21686746987952,1273.9701723494945,48697.94034469899,43602.05965530101
2018-09-11,45550,45900,45050,45050,9865790,-0.009890109890109855,005930,삼성전자,45630.0,21.311475409836063,17.512356336955225,36.41639832802312,42.95302013422819,1273.9701723494945,48177.94034469899,43082.05965530101
2018-09-12,44900,45100,44500,44550,12995269,-0.011098779134295245,005930,삼성전자,45220.0,7.5,17.061136824760105,27.359822516571285,39.490445859872615,1301.3151242753556,47822.63024855071,42617.36975144929
2018-09-13,44550,44750,44000,44050,18277942,-0.011223344556677839,005930,삼성전자,44810.0,2.631578947368421,15.32330167083756,21.002849485655698,37.34939759036145,1315.7547363973256,47441.50947279465,42178.49052720535
2018-09-14,45000,45850,44900,45850,12446344,0.04086265607264483,005930,삼성전자,45000.0,97.36842105263158,32.23288331726131,21.51497227120435,47.73869346733668,1243.1364196784402,47486.27283935688,42513.72716064312
2018-09-17,45550,45800,44900,45150,8123384,-0.01526717557251911,005930,삼성전자,44930.0,60.526315789473685,37.867558239861935,23.999447277935236,43.26923076923077,1154.0859906091903,47238.17198121838,42621.82801878162
2018-09-18,44950,45900,44700,45500,9987090,0.007751937984496138,005930,삼성전자,45020.0,78.94736842105263,49.394736842105246,30.37592337896524,43.80952380952381,1123.0216523358433,47266.043304671686,42773.956695328314
2018-09-19,46000,46200,45700,46150,9367454,0.014285714285714235,005930,삼성전자,45340.0,97.72727272727273,67.44019138755979,40.45173429152518,42.71844660194174,1123.0128649187516,47586.0257298375,43093.9742701625
2018-09-20,46850,47600,46400,47250,13536966,0.02383531960996743,005930,삼성전자,45980.0,87.93103448275862,84.50008249463784,54.28709045628523,44.339622641509436,1150.660565448507,48281.32113089701,43678.67886910299
2018-09-21,46550,47550,46550,47400,14476906,0.0031746031746031633,005930,삼성전자,46290.0,93.10344827586206,83.64708793928392,64.56993138068975,49.743589743589745,1182.3148570024803,48654.62971400496,43925.37028599504
2018-09-27,46950,47500,46450,47500,15804586,0.0021097046413502962,005930,삼성전자,46760.0,96.55172413793103,90.8521696089754,75.16685365451244,49.22279792746114,1215.243098935287,49190.486197870574,44329.513802129426
2018-09-28,47250,47250,46300,46450,11270515,-0.02210526315789474,005930,삼성전자,46950.0,39.473684210526315,82.95743276687014,81.87939283946542,49.22279792746114,1214.3874349405214,49378.77486988105,44521.22513011895
2018-10-01,46450,46800,45800,46350,6354983,-0.0021528525296017342,005930,삼성전자,46990.0,30.555555555555557,69.5230893325267,82.29597242845881,51.35135135135135,1208.7918065635236,49407.58361312705,44572.41638687295
2018-10-02,46450,46700,45700,45700,6607188,-0.014023732470334394,005930,삼성전자,46680.0,0.0,51.93688243597497,75.78333241672622,54.59770114942529,1170.2901124954417,49020.58022499088,44339.41977500912
2018-10-04,45150,45600,44700,44700,11865327,-0.021881838074398252,005930,삼성전자,46140.0,0.0,33.31619278080257,65.71715338502995,45.604395604395606,1084.735597196696,48309.471194393394,43970.528805606606
2018-10-05,44800,45500,44550,44700,10544165,0.0,005930,삼성전자,45580.0,5.555555555555555,15.11695906432747,50.57011127610038,47.97687861271677,1064.3629179414556,47708.72583588291,43451.27416411709
2018-10-08,44200,45200,44200,44950,6759464,0.005592841163311046,005930,삼성전자,45280.0,28.846153846153843,12.991452991452974,36.57691532101694,52.38095238095237,993.5846850430148,47267.16937008603,43292.83062991397
2018-10-10,45250,45500,44500,45300,10341349,0.007786429365962189,005930,삼성전자,45070.0,44.0,15.680341880341862,25.808365830579977,57.57575757575758,975.3406962289931,47020.681392457984,43119.318607542016
2018-10-11,44000,44650,43100,43100,19324537,-0.04856512141280356,005930,삼성전자,44550.0,0.0,15.680341880341862,18.55705771945335,34.10404624277457,1122.8371021350356,46795.67420427007,42304.32579572993
2018-10-12,43200,44650,43200,44000,12640906,0.02088167053364276,005930,삼성전자,44410.0,37.5,23.180341880341864,16.529887539361212,43.502824858757066,1165.5809484564747,46741.16189691295,42078.83810308705
2018-10-15,44050,44050,43350,43800,7434522,-0.004545454545454519,005930,삼성전자,44230.0,29.166666666666668,27.90256410256408,19.087008547008534,40.22988505747126,1223.078514514855,46676.15702902971,41783.84297097029
2018-10-16,43700,44150,43350,43600,6825677,-0.004566210045662156,005930,삼성전자,43960.0,20.833333333333336,26.299999999999983,21.748717948717935,34.54545454545455,1284.7767571939373,46529.55351438787,41390.44648561213
2018-10-17,44150,44500,44000,44150,8306193,0.012614678899082632,005930,삼성전자,43730.0,67.74193548387096,31.04838709677417,24.8223269920044,29.87012987012986,1300.1290421923848,46330.25808438477,41129.74191561523
2018-10-18,43950,44450,43700,44050,8347725,-0.0022650056625141968,005930,삼성전자,43920.0,58.620689655172406,42.772525027808655,30.240763621497756,28.104575163398707,1300.1290421923848,46520.25808438477,41319.74191561523
2018-10-19,43900,44150,43450,43900,7842520,-0.0034052213393870323,005930,삼성전자,43900.0,47.82608695652174,44.837742419113006,34.57224372925198,26.623376623376615,1328.1467103625407,46556.29342072508,41243.70657927492
2018-10-22,43450,43950,43200,43550,8357648,-0.007972665148063829,005930,삼성전자,43850.0,26.923076923076923,44.38902447039506,37.869535802818184,29.285714285714292,1377.6314532881988,46605.2629065764,41094.7370934236
2018-10-23,43300,43450,42550,43050,9531231,-0.01148105625717566,005930,삼성전자,43740.0,25.64102564102564,45.35056293193352,41.679648389204885,27.702702702702695,1447.8000552688,46635.6001105376,40844.3998894624
2018-10-24,43050,43100,42250,42550,13522825,-0.011614401858304313,005930,삼성전자,43420.0,13.636363636363635,34.52944856243205,42.375860682336466,28.27586206896551,1517.1367596247828,46454.27351924957,40385.72648075043
2018-10-25,40600,41550,40550,41000,19338170,-0.03642773207990602,005930,삼성전자,42810.0,12.5,25.30531063139757,38.882417803054246,26.282051282051285,1626.2323262633101,46062.46465252662,39557.53534747338
2018-10-26,41100,41300,40400,41000,14413864,0.0,005930,삼성전자,42230.0,16.901408450704224,19.120374930234068,33.73894430527846,26.282051282051285,1652.9399645335707,45535.879929067145,38924.120070932855
2018-10-29,40850,41950,40550,41400,14460521,0.009756097560975618,005930,삼성전자,41800.0,32.78688524590164,20.293136594799012,28.91976673015925,27.672955974842765,1566.6843970744376,44933.368794148875,38666.631205851125
2018-10-30,41400,43000,41000,42350,14205190,0.022946859903381744,005930,삼성전자,41660.0,72.22222222222221,29.609375911038324,25.771529325980215,32.7485380116959,1476.2684109230115,44612.53682184602,38707.46317815398
2018-10-31,42900,43350,41700,42400,17621480,0.0011806375442739991,005930,삼성전자,41630.0,67.79661016949152,40.4414252176639,26.95392465702658,44.53125,1356.8418245612324,44343.68364912247,38916.31635087753
2018-11-01,42450,42950,42150,42150,13423132,-0.005896226415094352,005930,삼성전자,41860.0,59.32203389830508,49.805831997324916,31.854028930212046,33.91304347826086,1278.6814755153246,44417.36295103065,39302.63704896935
2018-11-02,43050,44250,42800,44150,16517112,0.04744958481613293,005930,삼성전자,42490.0,97.2972972972973,65.88500976664353,41.20695589749394,52.31788079470199,1252.290007623822,44994.580015247644,39985.419984752356
2018-11-05,43750,43800,42900,43800,9426777,-0.007927519818799578,005930,삼성전자,42970.0,86.15384615384616,76.55840194823244,52.46000896818064,51.29870129870131,1213.289894649105,45396.57978929821,40543.42021070179
2018-11-06,43750,43800,42950,43750,7713625,-0.0011415525114155667,005930,삼성전자,43250.0,80.3921568627451,78.192388876337,62.176611561240364,47.22222222222223,1150.912109696965,45551.82421939393,40948.17578060607
2018-11-07,43600,44500,43400,44000,11553998,0.005714285714285783,005930,삼성전자,43570.0,78.72340425531915,80.37774769350254,70.1638760564081,49.65986394557823,1056.044631251206,45682.08926250241,41457.91073749759
2018-11-08,44900,45050,44050,44050,12617397,0.001136363636363713,005930,삼성전자,43950.0,55.55555555555556,79.62445202495265,76.12760006193363,51.03448275862069,1077.7779285151878,46105.55585703038,41794.44414296962
2018-11-09,44450,44850,43900,44300,7318500,0.00567536889897835,005930,삼성전자,43980.0,65.11627906976744,73.18824837944666,77.58824778449427,55.24475524475525,1092.438123038633,46164.87624607726,41795.12375392274
2018-11-12,43850,45250,43700,45200,8552566,0.020316027088036037,005930,삼성전자,44260.0,97.82608695652173,75.52269653998178,77.38110670284414,64.23841059602648,1177.7990178092239,46615.598035618445,41904.401964381555
2018-11-13,43900,44500,43400,44500,9311126,-0.015486725663716783,005930,삼성전자,44410.0,59.45945945945946,71.33615705932466,76.00986033944166,62.58064516129033,1209.839049771649,46829.6780995433,41990.3219004567
2018-11-14,44500,44500,43800,44100,6783344,-0.008988764044943864,005930,삼성전자,44430.0,37.83783783783784,63.15904377582839,72.56611955590682,73.48484848484848,1207.9642509675211,46845.92850193504,42014.07149806496
2018-11-15,44050,44350,43500,44250,5864067,0.00340136054421758,005930,삼성전자,44470.0,45.94594594594595,61.237121853906466,68.88865352169759,74.07407407407408,1215.6301160237617,46901.26023204753,42038.73976795247
2018-11-16,44600,44750,43700,44000,7777124,-0.005649717514124242,005930,삼성전자,44410.0,32.432432432432435,54.70035252643946,65.19107435109615,69.69696969696969,1218.54907252102,46847.09814504204,41972.90185495796
2018-11-19,44050,44250,43450,43650,7538720,-0.007954545454545436,005930,삼성전자,44100.0,18.51851851851852,38.83883883883882,57.854302810867566,60.833333333333336,1219.9304337520516,46539.8608675041,41660.1391324959
