,Name,Date,Open,High,Low,Close,Volume,Change,Code,MA_5,fast_%K,slow_%K,slow_%D,RSI,STD,Upper,Lower,Score,label,Predict,Prob_1,fast_10,pos_score,pos_title,neg_score,neg_title,MA_10
3458,포스코,2021-07-06,346000,346500,342500,342500,212041,-0.0072463768115942,5490,344900.0,0.0,14.777777777777777,37.67088962716871,47.42268041237113,5658.249682869021,356216.49936573807,333583.500634262,1.0,0,0,0.27332318,21.428571428571427,0.889, 만드는 족족 팔린다 포스코인터가 만든 전기차 심장 완판 신화,,,346600.0
3459,포스코,2021-07-07,338500,341000,335500,339500,479858,-0.0087591240875912,5490,343200.0,25.806451612903224,10.939068100358424,26.394650091094206,48.42105263157895,5238.018910357836,353676.0378207157,332723.9621792843,1.0,0,0,0.36166766,17.02127659574468,1.0,포스코인터내셔널 2분기 실적 예상치 상회 목표가 투자의견상승 NH증권,,,346700.0
3460,포스코,2021-07-08,341000,350500,339500,339500,542052,0.0,5490,342100.0,25.806451612903224,14.767025089605736,19.617335286202508,49.46236559139785,4818.481416161926,351736.96283232386,332463.03716767614,0.9286,0,0,0.3770258,17.02127659574468,0.889,포스코케미칼 포항 영일만4산단에 이차전지 공장 건설,0.818, 협력업체 금품수수 포스코 계열사 전 팀장 1심 실형,345650.0
3461,포스코,2021-07-09,335000,338000,327000,338000,669248,-0.0044182621502208,5490,340900.0,46.80851063829788,24.12872721726531,17.592360906842725,52.87356321839081,4835.7223375953845,350571.4446751908,331228.5553248092,1.0,1,1,0.56370044,37.93103448275862,1.0,포스코 2분기 영업익 2조2014억원 1212 상승,,,344250.0
3462,포스코,2021-07-12,342500,353000,342000,344500,596735,0.0192307692307691,5490,340800.0,67.3076923076923,33.145821234359325,19.55168388387332,53.932584269662925,4835.7223375953845,350471.4446751908,331128.5553248092,0.9375,1,1,0.7012836,67.3076923076923,1.0, 특징주 포스코 2분기 깜짝 실적 에 강세,0.647,대법원 사내하청 비정규직 직접 고용하라 포스코 현대 등 긴장 ,343300.0
3463,포스코,2021-07-13,346000,348000,341500,345000,269038,0.0014513788098693,5490,341300.0,69.23076923076923,46.99197508051317,25.9945233444204,57.647058823529406,4830.004903561095,350960.0098071222,331639.9901928778,1.0,1,1,0.6105255,69.23076923076923,0.875,포스코강판 2분기 영업익 434억원 전년 1177 급증,,,343100.0
3464,포스코,2021-07-14,342000,344500,340000,341000,242036,-0.0115942028985507,5490,341600.0,53.84615384615385,52.5999155271633,34.32669282978137,37.14285714285714,4858.253964023552,351316.5079280471,331883.4920719529,0.0,1,0,0.4807664,53.84615384615385,,,,,342400.0
3465,포스코,2021-07-15,341500,346500,341500,346000,341620,0.0146627565982404,5490,342900.0,73.07692307692307,62.05400981996727,43.78408977585368,42.10526315789474,4848.765442439202,352597.5308848784,333202.4691151216,0.4,1,1,0.69963753,73.07692307692307,0.778,한국고서이엔지 포스코 포항산업과학연구원과 특허 라이선스 협약,0.842, 포스코 납품비리 업체 대표 1심 징역형 집유,342500.0
3466,포스코,2021-07-16,343000,343000,336500,341000,363606,-0.0144508670520231,5490,343500.0,27.27272727272727,58.14685314685314,50.58771496177125,34.14634146341464,4812.538448240453,353125.0768964809,333874.9231035191,1.0,1,0,0.41031557,53.84615384615385,0.833,포스코 친환경 제품 솔루션 개발 집중 전기차 배터리 소재 기업으로 도약,,,342200.0
3467,포스코,2021-07-19,336500,337000,333000,334500,324198,-0.0190615835777125,5490,341500.0,10.0,46.68531468531468,53.29561365196231,34.5679012345679,4908.102859987113,351316.20571997424,331683.79428002576,1.0,1,0,0.28160527,28.846153846153843,0.857,포스코 2분기 영업익 2 2조 잭팟 올해 6조 돌파 청신호 ,,,341150.0
3468,포스코,2021-07-20,329500,332500,328500,330000,394416,-0.0134529147982063,5490,338500.0,8.333333333333332,34.505827505827504,50.79838413702519,29.545454545454547,5777.679373881148,350055.3587477623,326944.6412522377,1.0,1,0,0.27893174,11.538461538461538,0.727, 수소 협력 진화 포스코 암모니아로 두산 수소터빈 돌린다,,,339900.0
3469,포스코,2021-07-21,334500,335000,329500,330500,197741,0.0015151515151514,5490,336400.0,11.11111111111111,25.95881895881896,45.47016482335631,32.53012048192771,6370.367253728132,349140.73450745625,323659.2654925437,1.0,1,0,0.27008972,13.461538461538462,1.0, 특징주 2차전지 소재 진출 고려아연 3년4개월 최고가 포스코케미칼과 사업구조 비슷 ,,,339000.0
3470,포스코,2021-07-22,334000,346000,334000,346000,565166,0.0468986384266263,5490,336400.0,100.0,31.343434343434343,39.32804972804973,51.78571428571429,6194.437232839012,348788.874465678,324011.125534322,0.9167,1,1,0.78371507,73.07692307692307,1.0,포스코 2분기 영업이익 2조2천억원 작년 동기보다 1천194 상승,0.875, 중국 대만 철강제품 덤핑 판정 포스코 수혜 예상,339650.0
3471,포스코,2021-07-23,349500,358500,347500,353500,838140,0.0216763005780347,5490,338900.0,83.33333333333334,42.55555555555556,36.20979020979021,56.8,6321.381844269172,351542.76368853834,326257.23631146166,0.8125,1,1,0.75816834,83.33333333333334,1.0,포스코 2Q 어닝서프라이즈에 증권가 재평가도 사흘째 강세,1.0,포스코 ICT 2Q 영업손실 211억6300만원 적자전환,341200.0
3472,포스코,2021-07-26,355000,360000,351000,354000,529527,0.0014144271570013,5490,342800.0,80.95238095238095,56.74603174603175,38.22193362193362,59.50413223140496,6321.381844269172,355442.76368853834,330157.23631146166,0.9167,1,1,0.7200847,80.95238095238095,1.0, 이번주 추천주 실적 기대 삼성SDI 기아 포스코 주목,0.571,공정위 포스코 철판운송 담합 한진 동방 동연특수 제재,342150.0
3473,포스코,2021-07-27,358500,369500,358000,364500,753746,0.0296610169491524,5490,349700.0,87.5,72.57936507936509,45.83664113664115,68.38235294117646,7946.531848615206,365593.0636972304,333806.9363027696,1.0,1,1,0.7862285,87.8048780487805,0.923,포스코 이어 현대제철도 2분기 화려한 영업익 전년 3795 상승,,,344100.0
3474,포스코,2021-07-28,363000,367500,359000,367500,432867,0.008230452674897,5490,357100.0,94.3661971830986,89.23038229376257,58.49095380362987,69.71830985915493,9549.42131065669,376198.8426213134,338001.1573786866,0.7143,0,1,0.73062027,95.1219512195122,1.0, 간추린 뉴스 포스코인터내셔널 포스코코어 586억 신주 인수,1.0,국민연금 포스코 주식 17 2만주 장내매도,346750.0
3475,포스코,2021-07-29,368500,370000,356000,359000,479297,-0.0231292517006802,5490,359700.0,51.11111111111111,79.4526045159848,68.11278783813995,63.46153846153846,10080.563632947204,379861.1272658944,339538.8727341056,1.0,0,0,0.48970136,73.49397590361446,0.842,포스코 현대제철 최대 최고 올해 새 역사 쓴다 종합 ,,,348050.0
3476,포스코,2021-07-30,362000,368000,360500,366500,700416,0.0208913649025068,5490,362300.0,81.57894736842105,79.10172732300234,75.42202219162932,63.92405063291139,11131.510513663106,384563.02102732623,340036.97897267377,1.0,0,1,0.7318574,91.56626506024097,1.0, 특징주 뜨거운 철강주 호실적에 POSCO 세아베스틸 등 동반 강세,,,350600.0
3477,포스코,2021-08-02,369500,370000,356000,360000,415467,-0.0177353342428376,5490,363500.0,28.57142857142857,68.62553684681185,77.79792321178533,58.82352941176471,11530.394615970556,386560.7892319411,340439.2107680589,1.0,0,0,0.4007483,75.90361445783132,0.893,포스코 리튬 추출 시설 확대 친환경 소재 대표기업으로 ,,,353150.0
3478,포스코,2021-08-03,354000,354000,340000,341000,885509,-0.0527777777777778,5490,358800.0,3.333333333333333,51.79220351347853,73.64049089860802,50.0,11567.052802089154,381934.10560417833,335665.89439582167,0.6,0,0,0.20720747,28.39506172839506,0.667,포스코 물안개봉사단 광양시 진상면 탄치마을 수해 복구 나서,0.818, 특징주 포스코 현대제철 5 하락 감산 기대 너무 컸나 ,354250.0
3479,포스코,2021-08-04,344000,348000,341500,346500,431994,0.0161290322580645,5490,354600.0,21.666666666666668,37.25229741019215,63.24487392189394,50.24875621890547,11430.884986690666,377461.7699733813,331738.2300266187,0.8333,0,0,0.3485473,34.72222222222222,0.812, 2차전지 대장 포스코케미칼 살까 말까,0.5, 포스코 선재 반덤핑관세 7 51 적용,355850.0
3480,포스코,2021-08-05,343000,345500,341000,344000,394824,-0.0072150072150072,5490,351600.0,13.333333333333334,29.696741854636592,53.2937013896243,51.530612244897966,11310.335282852096,374220.6705657042,328979.3294342958,1.0,0,0,0.28327614,13.333333333333334,1.0, 포스코인터 상반기 투자사업 832억 벌었다 종합사업회사 전환 박차 ,,,355650.0
3481,포스코,2021-08-06,342500,346500,340000,341000,370445,-0.0087209302325581,5490,346500.0,3.333333333333333,14.047619047619047,40.28287973454764,53.43915343915344,11194.923661618974,368889.8473232379,324110.1526767621,0.6667,0,0,0.23873143,3.333333333333333,0.474,카카오뱅크 상장 첫날 금융 대장주 등극 포스코 제치고 시총 11위 ,0.667, 군부 강요로 땅 빼앗겨 미얀마 시민 포스코 손배 각하 ,354400.0
3482,포스코,2021-08-09,339500,340500,335000,337500,394554,-0.0102639296187683,5490,342000.0,13.157894736842104,10.964912280701755,28.75075482132562,54.01069518716578,11410.867396339543,364821.7347926791,319178.2652073209,1.0,0,0,0.28166473,7.142857142857142,0.75,포스코강판 2Q 영업익 431억원 전년비 1167 증가,,,352750.0
3483,포스코,2021-08-10,340000,342000,336500,337500,263360,0.0,5490,341300.0,19.23076923076924,14.144399460188936,21.2211940106677,53.76344086021506,11616.996395934735,364533.99279186944,318066.00720813056,1.0,0,0,0.33470908,7.142857142857142,0.8,포스코 탈 탄소 시대 선도 기술개발 및 사업 협력 본격 추진,,,350050.0
3484,포스코,2021-08-11,345000,347000,342000,345500,440224,0.0237037037037037,5490,341100.0,87.5,27.311066126855604,19.232947754000392,49.707602339181285,11536.44111865584,364172.8822373117,318027.1177626883,1.0,0,1,0.6829833,30.0,0.588,포스코인터 제2가스전 기대 말레이 해상광구 4년간 탐사,,,347850.0
3485,포스코,2021-08-12,347500,349000,338000,338000,442630,-0.0217076700434153,5490,339900.0,21.428571428571427,28.930113745903224,19.07962213225372,40.93567251461988,11721.10107994631,363342.2021598926,316457.7978401074,1.0,0,0,0.36473337,8.571428571428571,0.6,포스코 한국수력원자력과 제철소 부생수소 활용해 연료전지발전사업 추진,,,345750.0
3486,포스코,2021-08-13,335500,342500,335500,341000,340685,0.0088757396449703,5490,339900.0,42.85714285714285,36.834875650665126,23.637073452862936,42.61363636363635,11721.10107994631,363342.2021598926,316457.7978401074,0.7778,0,1,0.50014853,17.142857142857142,0.75,한수원 포스코와 40 부생수소 연료전지발전소 건설,0.75, 포스코 압수수색 자사주 매입 내부정보 이용 의혹,343200.0
3487,포스코,2021-08-17,335000,338000,328500,329500,617509,-0.033724340175953,5490,338300.0,4.878048780487805,35.17890645939427,28.47987228860144,30.337078651685403,12048.25822746974,362396.5164549395,314203.4835450605,1.0,0,0,0.21991554,3.92156862745098,0.947,동국제강 이번주 2Q 실적발표 포스코 현대제철 이어 깜짝실적,,,340150.0
3488,포스코,2021-08-18,330500,332500,323000,329000,339135,-0.0015174506828528,5490,336600.0,23.07692307692308,35.94813722862504,32.84061984228866,27.74566473988439,12122.83621495975,360845.6724299195,312354.3275700805,1.0,0,0,0.34503403,23.07692307692308,1.0,우원개발 포스코건설과 364억 규모 공급계약,,,338950.0
3489,포스코,2021-08-19,325500,328000,313500,313500,512078,-0.0471124620060789,5490,330200.0,0.0,18.44813722862504,31.06803406264255,25.66844919786097,13792.160244520408,357784.3204890408,302615.6795109592,0.5,0,0,0.22203447,0.0,0.538,포스코케미칼 음극재 공장에 태양광 패널 설치 재생에너지 사용 확대,0.465, 산업 막전막후 포스코에 무슨 일이 실적 호조에도 뒤숭숭 ,335650.0
3490,포스코,2021-08-20,314000,320000,306000,308000,479910,-0.0175438596491228,5490,324200.0,5.47945205479452,15.258313353869651,28.333673984235823,18.032786885245898,16168.601801347246,356537.2036026945,291862.7963973055,1.0,1,0,0.2845861,4.651162790697675,0.833,포스코케미칼 음극재 공장에 태양광 패널 설치,,,332050.0
3491,포스코,2021-08-23,312500,313000,307000,309500,309650,0.0048701298701299,5490,317900.0,10.9375,8.874384782441084,22.741575810591023,20.809248554913296,17706.74863910437,353313.4972782087,282486.5027217913,1.0,1,0,0.30636537,8.13953488372093,0.7, 이번주 추천주 이익 성장 기대되는 SK하이닉스 포스코 등 주목,,,328900.0
3492,포스코,2021-08-24,312000,321500,312000,320000,452228,0.0339256865912762,5490,316000.0,52.83018867924528,18.46481276219258,19.398757071150683,36.53846153846153,18086.70637148801,352173.412742976,279826.587257024,0.6667,1,1,0.63031816,32.55813953488372,0.824, 해수담수화 사업 우리가 포스코건설 토털 패키지로 승부건다,0.556, 단독 포스코 납품 도시락 업체 16곳 대금 못받아 줄도산 위기,327150.0
3493,포스코,2021-08-25,324500,334500,322000,326000,434977,0.01875,5490,315400.0,70.17543859649122,27.88451586610621,17.786032798646918,36.94267515923567,17370.933829396366,350141.8676587928,280658.13234120724,0.6667,1,1,0.72193074,46.51162790697674,0.9,포스코케미칼 중국에 양극재 전구체 공장 건립 해외 진출 본격화,0.625, 사설 도시락 납품업체 줄도산 위기 포스코는 아무런 책임 없나,326000.0
3494,포스코,2021-08-26,322500,325000,317500,321500,378335,-0.0138036809815951,5490,317000.0,54.38596491228071,38.76170884856235,21.84874712263438,36.0248447204969,16273.545694583232,349547.0913891665,284452.9086108335,0.9444,1,1,0.5549355,36.04651162790697,1.0, 유가증권 기업공시 25일 포스코케미칼 등,0.611,이달 들어 된서리 포스코 현대제철 반사이익 기대감 나온다는데 ,323600.0
3495,포스코,2021-08-27,317500,320000,313500,315000,376740,-0.0202177293934681,5490,318400.0,29.09090909090909,43.48400025578526,27.4938845030175,34.52380952380953,15931.989501430406,350263.97900286084,286536.0209971392,1.0,1,0,0.41601852,24.65753424657534,0.9,포스코 개발한 모터 핵심 부품 아이오닉7에 탑재된다,,,321300.0
3496,포스코,2021-08-30,318500,333000,317500,332000,614544,0.053968253968254,5490,322900.0,88.88888888888889,59.07427803356304,37.53386315324189,47.17948717948718,13913.643436721208,350727.2868734424,295072.7131265576,1.0,1,1,0.78931296,81.25,0.737, 주간 추천주 저평가주 관심 포스코 삼성물산 이마트 러브콜 ,,,320400.0
3497,포스코,2021-08-31,332500,337000,328000,337000,444769,0.0150602409638553,5490,326300.0,100.0,68.50824029771397,47.54254866034617,49.75609756097561,12319.32585305255,350938.6517061051,301661.3482938949,1.0,1,1,0.74463916,100.0,1.0,포스코케미칼 화유코발트와 중국 현지에 체육시설 기증,,,321150.0
3498,포스코,2021-09-01,332500,342500,332500,337500,336396,0.0014836795252226,5490,328600.0,82.75862068965517,71.02487671634678,56.17062083039429,45.78947368421053,12188.729695048296,352977.4593900966,304222.5406099034,1.0,1,1,0.70753855,86.3013698630137,0.846,포스코 글로벌 2위 태양광 발전설비 제작사에 20만톤 철강재 공급,,,322000.0
3499,포스코,2021-09-02,338000,346500,337000,342500,502952,0.0148148148148148,5490,332800.0,87.87878787878788,77.72344130964821,63.96296732261146,52.43243243243244,11942.267923552025,356684.53584710404,308915.464152896,1.0,1,1,0.7422006,90.12345679012346,0.846,포스코 새 철강공법 도입 글로벌 수소 생산 공급 업체로 도약 ,,,324900.0
3500,포스코,2021-09-03,344000,348500,343000,348000,443470,0.0160583941605838,5490,339400.0,98.38709677419357,91.5826788463051,73.58270304071543,53.6842105263158,12214.61053518779,363829.2210703756,314970.7789296244,1.0,1,1,0.71551937,98.79518072289156,0.8,오산시청 포스코건설 오산 중증장애인 자립생활센터에 마스크 기부,,,328900.0
3501,포스코,2021-09-06,348000,352000,343000,349000,273592,0.0028735632183907,5490,342800.0,87.5,91.30490106852731,80.02882764770827,61.53846153846153,12698.813661955097,368197.6273239102,317402.3726760898,0.8889,1,1,0.6257191,92.5,1.0,포스코인터 이래AMS와 북미 스타트업에 전기차 부품 공급,0.643,노조 인원수대로 차량 지원한 포스코 법원 법 위반 아냐 ,332850.0
3502,포스코,2021-09-07,351000,363000,349000,360500,622033,0.0329512893982808,5490,347500.0,91.8032786885246,89.66555680623225,84.26029094941194,66.49214659685865,14274.079378554252,376048.1587571085,318951.8412428915,0.875,1,1,0.7562891,94.94949494949496,1.0,포스코인터 이래AMS와 북미 전기차부품 1450억 수주,0.414, 마켓인사이트 포스코플랜텍 5년 만에 재상장 이달 주관사 선정 IPO 본격 채비,336900.0
3503,포스코,2021-09-08,359000,364000,357000,361500,403299,0.0027739251040221,5490,352300.0,90.74074074074076,91.26198081644937,88.30771176943246,79.62962962962962,15696.52576376811,383693.0515275362,320906.94847246376,1.0,1,1,0.6755772,95.04950495049503,0.9,하이이룸 포스코 KRISO 한국조선해양과 MOU 체결,,,340450.0
3504,포스코,2021-09-09,357500,362500,352500,359500,481713,-0.0055325034578146,5490,355700.0,78.57142857142857,89.4005089549775,90.6431252984983,83.2258064516129,16561.11091493703,388822.2218298741,322577.7781701259,0.9167,1,1,0.7021399,91.0891089108911,1.0, 특징주 포스코케미칼 연평균 영업이익 급성장 기대감에 5 상승,0.4, 2021년 상반기 법인세 분석 건설업 삼성 포스코 대우 법인세 호조로 전년동기보다 15 늘어,344250.0
3505,포스코,2021-09-10,360000,365000,359000,360000,309238,0.0013908205841446,5490,358100.0,77.27272727272727,85.17763505468425,89.36211654017414,83.00653594771242,17547.285740025705,393194.5714800514,323005.4285199486,1.0,0,1,0.6499955,89.47368421052632,0.846,포스코케미칼 중국 구형흑연기업 인수 음극재 밸류체인 완성 연산 26만t 확대,,,348750.0
3506,포스코,2021-09-13,361000,375000,361000,375000,650692,0.0416666666666667,5490,363300.0,100.0,87.67763505468425,88.63666333740552,83.95061728395062,19674.63970110825,402649.2794022165,323950.7205977835,1.0,0,1,0.770872,100.0,0.944, 클릭 e종목 포스코인터내셔널 실적개선과 신규부품사업으로 성장성도 확보 ,,,353050.0
3507,포스코,2021-09-14,377000,379500,364000,366500,412181,-0.0226666666666666,5490,364500.0,51.85185185185185,79.68734968734968,86.64102191362902,74.25149700598803,20673.70246676232,405847.4049335247,323152.59506647533,1.0,0,0,0.48970136,72.3404255319149,0.875,웰크론한텍 포스코HY클린메탈과 양극재 소재 결정화 설비 공급 계약,,,356000.0
3508,포스코,2021-09-15,361500,366500,357000,361500,474107,-0.0136425648021828,5490,364500.0,33.33333333333333,68.2058682058682,82.02979939151278,73.80952380952381,21153.20057903403,406806.401158068,322193.598841932,0.0,0,0,0.3893102,57.647058823529406,,,,,358400.0
3509,포스코,2021-09-16,365000,373500,361000,364500,258732,0.0082987551867219,5490,365500.0,33.33333333333333,59.15824915824917,75.98134743216711,80.74534161490683,20836.771646096768,407173.5432921936,323826.45670780644,1.0,0,0,0.39198405,58.9041095890411,0.9,전기차 배터리 소재에도 투자 늘리는 SK LG 삼성 포스코,,,360600.0
3510,포스코,2021-09-17,359000,365500,356000,362500,461597,-0.0054869684499314,5490,366000.0,27.659574468085108,49.23561859732072,68.7929441406944,73.2824427480916,19578.771398473586,405157.5427969472,326842.4572030528,0.7143,0,0,0.3515044,53.42465753424658,0.833,포스코케미칼 25년 연속 임금협상 무교섭 성공,0.8,포스코건설 법인세 포탈 혐의 재판 회부,362050.0
3511,포스코,2021-09-23,355000,356000,344500,346500,620162,-0.0441379310344827,5490,360300.0,5.714285714285714,30.37847574017788,57.333112277793134,56.20915032679739,17654.04009225509,395608.0801845102,324991.9198154898,1.0,0,0,0.21206175,5.714285714285714,0.857,포스코 꿈의 자동차 강판 기가스틸 연간 100만t 생산체제 구축,,,361800.0
3512,포스코,2021-09-24,350000,354500,342000,345000,484775,-0.0043290043290042,5490,356000.0,9.523809523809524,21.9128672745694,45.77821579523708,54.83870967741936,16462.297435112385,388924.5948702248,323075.40512977523,0.5,0,0,0.26948527,8.0,0.667,탄탄한 수요에 원료탄값까지 상승 포스코 이익률 20 넘본다,0.667,포스코ICT 288억 규모 채무 인수 결정,360250.0
3513,포스코,2021-09-27,341000,347000,339000,340000,238271,-0.0144927536231883,5490,351700.0,2.898550724637681,15.825910752830271,35.3022243046295,48.38709677419355,15733.366320958658,383166.7326419173,320233.2673580827,1.0,0,0,0.25228775,2.469135802469136,1.0, 특징주 포스코케미칼 장중 5 안팎 강세 양극재 음극재 투자 기대감,,,358100.0
3514,포스코,2021-09-28,344500,345000,330000,335500,464636,-0.013235294117647,5490,345900.0,15.492957746478872,12.257835635459385,25.922141600071534,41.830065359477125,14710.786411409406,375321.5728228188,316478.4271771812,0.5455,0,0,0.34936878,11.11111111111111,1.0, POSCO 50만원 간다 3분기 역대최고 분기실적 예상,0.75,포스코 퇴직 노동자 폐암 산재 인정 집단신청자 중 4번째,355700.0
3515,포스코,2021-09-29,333000,334000,325500,330000,342327,-0.0163934426229508,5490,339400.0,14.754098360655735,9.676740413973508,18.01036596340209,38.27160493827161,13131.395684830355,365662.7913696607,313137.2086303393,0.7692,0,0,0.33842248,8.333333333333332,1.0, 2차전지 업종 장밋빛 전망 포스코케미칼 목표가 13 업 ,0.556, 포스코 협력사 공동근로복지기금 차별 운용으로 반발,352700.0
3516,포스코,2021-09-30,326500,333000,325000,330000,316173,0.0,5490,336100.0,16.94915254237288,11.923713779590942,14.319413571284707,28.05755395683454,13288.177372940923,362676.35474588186,309523.64525411814,0.875,0,0,0.37147182,9.174311926605505,0.833,포스코그룹 1200억원 투자해 이차전지 리사이클링 공장 착공,0.75,포스코 노동자 산업재해 인정 사례 추가,348200.0
3517,포스코,2021-10-01,329000,330500,322500,324000,302454,-0.0181818181818181,5490,331900.0,6.122448979591836,11.243441670747403,12.185528450520309,24.83221476510068,14271.313700456749,360442.6274009135,303357.3725990865,0.6667,0,0,0.26423487,2.941176470588235,1.0,포스코 2차전지 재활용 공장 착공,0.692,중국 전력난에 포스코 하이닉스 LG 주식 된서리,343950.0
3518,포스코,2021-10-05,318000,324000,315000,322000,341473,-0.0061728395061728,5490,328300.0,23.33333333333333,15.330398192486536,12.08642593845156,24.83221476510068,15363.490557333176,359026.9811146663,297573.0188853337,0.8,0,0,0.37838855,11.965811965811966,0.846,포스코인터 팜 사업 친환경 국제 인증 획득,0.5,전력난에 멈췄던 포스코 공장 1일부터 정상 가동,340000.0
3519,포스코,2021-10-06,324000,326000,316000,317000,390248,-0.0155279503105589,5490,324600.0,10.526315789473683,14.337069801085496,12.502272771576784,22.78481012658229,16927.30198914114,358454.6039782823,290745.3960217177,1.0,0,0,0.29123253,3.96039603960396,0.75, 경제계 단신 포스코인터 팜 생산 친환경 인증 취득 ,,,335250.0
3520,포스코,2021-10-07,317000,323000,317000,319500,246371,0.0078864353312302,5490,322500.0,25.0,16.38625012895435,13.844174714572953,8.27067669172932,18080.958288530557,358661.9165770611,286338.0834229389,0.5,0,0,0.36081493,10.975609756097562,0.8,5년 뒤 내다본 포스코SPS 액화수소 시대엔 역할 더 커진다 ,0.75,7일 포스코 포항제철소 교통사고로 1명 사망,330950.0
3521,포스코,2021-10-08,323000,330000,319000,320000,414977,0.001564945226917,5490,320500.0,32.25806451612903,19.44803252370558,15.34903846339588,10.256410256410264,19008.931418788736,358517.8628375775,282482.1371624225,0.25,0,0,0.47384676,12.658227848101266,0.909, 클릭e종목 포스코인터내셔널 3분기도 호실적 기대 ,0.8,포스코 포항제철소서 교통사고로 1명 사망,328300.0
3522,포스코,2021-10-12,320500,324000,313000,322000,348183,0.00625,5490,320100.0,52.94117647058824,28.81177802190486,18.86270573362737,14.414414414414424,19309.03456388944,358718.0691277789,281481.9308722211,0.7143,0,1,0.55362236,26.47058823529412,0.875,포스코인터내셔널 미얀마 가스전 가치 상승 하나,0.6, 양극재 품질인증 통과 실패 보도에 포스코케미칼 사실 아냐 ,326000.0
3523,포스코,2021-10-13,320000,330500,315000,325000,791246,0.0093167701863354,5490,320700.0,68.57142857142857,37.85939706952391,23.368505509034843,14.414414414414424,19205.536482456064,359111.0729649121,282288.9270350879,0.9474,0,1,0.65087306,37.5,1.0,포스코 3분기 영업이익 3조 1천100억 원 작년 동기 대비 364 2 상승,0.5,포스코 독가스 시안가스 유출 국감 도마위,324500.0
3524,포스코,2021-10-14,331000,332500,323500,327500,539634,0.0076923076923076,5490,322800.0,74.35897435897436,50.62592878342405,30.626277305502555,18.75,18940.6274558436,360681.2549116872,284918.7450883128,0.8571,0,1,0.7188055,69.04761904761905,0.882,포스코 3분기 영업익 창사 첫 3조 돌파,0.8,포스코 폭발 사고 수사 중 관계자와 술자리한 경찰 징계,323700.0
3525,포스코,2021-10-15,330000,331500,327500,328000,281368,0.0015267175572519,5490,324500.0,76.92307692307693,61.01054416803943,39.55113611331957,27.160493827160494,18481.569767003977,361463.13953400793,287536.86046599207,0.8333,0,1,0.62879395,75.0,0.917,포스코케미칼 글로벌 소재기업 성장모델로 인정받아,1.0, 포스코 시안 가스 누출 정부차원 진상조사 촉구,323500.0
3526,포스코,2021-10-18,327500,327500,318500,319500,379352,-0.0259146341463414,5490,324400.0,33.33333333333333,61.22559793148029,47.90664919487451,23.157894736842096,16733.416771302553,357866.8335426051,290933.1664573949,1.0,0,0,0.3853118,33.33333333333333,0.857, 클릭 e종목 포스코케미칼 2023년을 주목해야 ,,,322450.0
3527,포스코,2021-10-19,320000,321000,316000,320000,261989,0.001564945226917,5490,324000.0,28.57142857142857,56.35164835164835,53.41462326082321,26.74418604651163,15346.866644024709,354693.7332880494,293306.2667119506,0.75,0,0,0.31973657,35.8974358974359,1.0,포스코케미칼 S P 글로벌 플라츠 글로벌 메탈 어워즈 라이징스타 수상,0.478,최대 실적에도 못 웃는 포스코 현대제철,322050.0
3528,포스코,2021-10-20,320000,321500,309500,309500,474504,-0.0328125,5490,320900.0,0.0,42.63736263736264,54.37021637439096,23.46938775510204,14653.542772636198,350207.0855452724,291592.9144547276,0.0,0,0,0.19000714,0.0,,,,,320800.0
3529,포스코,2021-10-21,309500,315000,309500,311000,243600,0.0048465266558965,5490,317600.0,6.8181818181818175,29.129204129204133,50.07087144354698,28.88888888888889,12876.411522012477,343352.82304402493,291847.17695597507,1.0,0,0,0.24967766,6.521739130434782,1.0,포스코케미칼 3Q 매출 5050억원 분기 사상 최대,,,320200.0
3530,포스코,2021-10-22,307500,308000,301000,303500,414221,-0.0241157556270096,5490,312700.0,9.433962264150944,15.631381197418936,40.99503884942288,24.76190476190476,11130.180638814318,334960.36127762863,290439.63872237137,1.0,0,0,0.24883665,7.936507936507936,1.0,포스코인터 3분기 매출 9조 돌파 분기 매출 사상 최대,,,318600.0
3531,포스코,2021-10-25,303500,313500,300500,313000,329504,0.0313014827018121,5490,311400.0,59.523809523809526,20.86947643551418,32.92381455022966,40.17857142857142,10167.802640016254,331735.6052800325,291064.3947199675,0.8788,0,1,0.627389,39.0625,1.0,포스코케미칼 유럽 전기차 시장 공략 나선다,1.0, 컨콜 포스코 내년 철광석 가격 현 수준보다 낮은 흐름 예상 ,317900.0
3532,포스코,2021-10-26,316500,318500,310000,315000,308343,0.0063897763578275,5490,310400.0,69.04761904761905,28.964714530752268,27.446427786050435,43.75,8900.916570189815,328201.83314037963,292598.1668596204,0.9167,0,1,0.60386646,45.3125,1.0,포스코케미칼 유럽 전기차 배터리 시장 공략,1.0,포스코ICT 3Q 126억 영업적자 적자전환,317200.0
3533,포스코,2021-10-27,315000,315000,307000,308000,323575,-0.0222222222222222,5490,310100.0,41.66666666666667,37.2980478640856,26.378564831395032,42.24137931034483,8273.29247766926,326646.5849553385,293553.4150446615,1.0,0,0,0.44223225,23.4375,0.769,포스코 필바라로부터 연간 31 5만t 리튬 광석 확보,,,315500.0
